Project	Project Source	Project Name	Oncotree Code	Path to Extended SBS File	Path to Counts SBS_96 File	Path to Extended DBS File	Path to Counts DBS_78 File	Path to Extended INDEL File	Path to Counts INDEL_Alexandrov2018_83 File	Path to Clinical File	Path to Samples File	Path to Genes File
ICGC-PRAD-UK_PRAD_27.WGS	ICGC	Prostate Adenocarcinoma - UK - WGS	PRAD	mutations/ICGC/processed/extended/extended.ICGC-PRAD-UK_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-UK_PRAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-UK_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-UK_PRAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-UK_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-UK_PRAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-UK_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-UK_PRAD_27.tsv	
ICGC-PRAD-US_PRAD_27.WGS	ICGC	"Prostate Adenocarcinoma - TCGA, US - WGS"	PRAD	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-US_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-US_PRAD_27.tsv	
ICGC-PRAD-US_PRAD_27.WXS	ICGC	"Prostate Adenocarcinoma - TCGA, US - WXS"	PRAD	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-PRAD-US_PRAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-PRAD-US_PRAD_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-PRAD-US_PRAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-PRAD-US_PRAD_27.tsv	
ICGC-READ-US_READ_27.WGS	ICGC	"Rectum Adenocarcinoma - TCGA, US - WGS"	COADREAD	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-READ-US_READ_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-READ-US_READ_27.tsv	
ICGC-READ-US_READ_27.WXS	ICGC	"Rectum Adenocarcinoma - TCGA, US - WXS"	COADREAD	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-READ-US_READ_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-READ-US_READ_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-READ-US_READ_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-READ-US_READ_27.tsv	
ICGC-RECA-CN_RECA_27.WXS	ICGC	Renal Cancer - CN - WXS	CCRCC	mutations/ICGC/processed/extended/extended.ICGC-RECA-CN_RECA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-CN_RECA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-RECA-CN_RECA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-CN_RECA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-RECA-CN_RECA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-CN_RECA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-RECA-CN_RECA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-RECA-CN_RECA_27.tsv	
ICGC-RECA-EU_RECA_27.WGS	ICGC	Renal Cell Cancer - EU/FR - WGS	RCC	mutations/ICGC/processed/extended/extended.ICGC-RECA-EU_RECA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-EU_RECA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-RECA-EU_RECA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-EU_RECA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-RECA-EU_RECA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-RECA-EU_RECA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-RECA-EU_RECA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-RECA-EU_RECA_27.tsv	
ICGC-RT-US_RT_27.WGS	ICGC	"Rhabdoid Tumors - TARGET, US - WGS"	MRT	mutations/ICGC/processed/extended/extended.ICGC-RT-US_RT_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RT-US_RT_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-RT-US_RT_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-RT-US_RT_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-RT-US_RT_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-RT-US_RT_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-RT-US_RT_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-RT-US_RT_27.tsv	
ICGC-SARC-US_SARC_27.WGS	ICGC	"Sarcoma - TCGA, US - WGS"	LIPO	mutations/ICGC/processed/extended/extended.ICGC-SARC-US_SARC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SARC-US_SARC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-SARC-US_SARC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SARC-US_SARC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-SARC-US_SARC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-SARC-US_SARC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-SARC-US_SARC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-SARC-US_SARC_27.tsv	
ICGC-SKCA-BR_SKCA_27.WGS	ICGC	Skin Adenocarcinoma - BR - WGS	MEL	mutations/ICGC/processed/extended/extended.ICGC-SKCA-BR_SKCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCA-BR_SKCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-SKCA-BR_SKCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCA-BR_SKCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-SKCA-BR_SKCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCA-BR_SKCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-SKCA-BR_SKCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-SKCA-BR_SKCA_27.tsv	
ICGC-SKCM-US_SKCM_27.WGS	ICGC	"Skin Cutaneous melanoma - TCGA, US - WGS"	SKCM	mutations/ICGC/processed/extended/extended.ICGC-SKCM-US_SKCM_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCM-US_SKCM_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-SKCM-US_SKCM_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCM-US_SKCM_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-SKCM-US_SKCM_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-SKCM-US_SKCM_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-SKCM-US_SKCM_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-SKCM-US_SKCM_27.tsv	
ICGC-STAD-US_STAD_27.WGS	ICGC	"Gastric Adenocarcinoma - TCGA, US - WGS"	STAD	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-STAD-US_STAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-STAD-US_STAD_27.tsv	
ICGC-STAD-US_STAD_27.WXS	ICGC	"Gastric Adenocarcinoma - TCGA, US - WXS"	STAD	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-STAD-US_STAD_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-STAD-US_STAD_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-STAD-US_STAD_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-STAD-US_STAD_27.tsv	
ICGC-THCA-CN_THCA_27.WXS	ICGC	Thyroid Cancer - CN - WXS	THPA	mutations/ICGC/processed/extended/extended.ICGC-THCA-CN_THCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-CN_THCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-CN_THCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-CN_THCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-CN_THCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-CN_THCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-THCA-CN_THCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-THCA-CN_THCA_27.tsv	
ICGC-THCA-SA_THCA_27.WXS	ICGC	Thyroid Cancer - SA - WXS	THPA	mutations/ICGC/processed/extended/extended.ICGC-THCA-SA_THCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-SA_THCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-SA_THCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-SA_THCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-SA_THCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-SA_THCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-THCA-SA_THCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-THCA-SA_THCA_27.tsv	
ICGC-THCA-US_THCA_27.WGS	ICGC	"Head and Neck Thyroid Carcinoma - TCGA, US - WGS"	THYROID	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-THCA-US_THCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-THCA-US_THCA_27.tsv	
ICGC-THCA-US_THCA_27.WXS	ICGC	"Head and Neck Thyroid Carcinoma - TCGA, US - WXS"	THYROID	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-THCA-US_THCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-THCA-US_THCA_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-THCA-US_THCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-THCA-US_THCA_27.tsv	
ICGC-UCEC-US_UCEC_27.WGS	ICGC	"Uterine Corpus Endometrial Carcinoma- TCGA, US - WGS"	UCEC	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-UCEC-US_UCEC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-UCEC-US_UCEC_27.tsv	
ICGC-UCEC-US_UCEC_27.WXS	ICGC	"Uterine Corpus Endometrial Carcinoma- TCGA, US - WXS"	UCEC	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-UCEC-US_UCEC_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-UCEC-US_UCEC_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-UCEC-US_UCEC_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-UCEC-US_UCEC_27.tsv	
ICGC-UTCA-FR_UTCA_27.WGS	ICGC	Uterine Cancer - Carcinosarcoma - WGS	UCS	mutations/ICGC/processed/extended/extended.ICGC-UTCA-FR_UTCA_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UTCA-FR_UTCA_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-UTCA-FR_UTCA_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-UTCA-FR_UTCA_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-UTCA-FR_UTCA_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-UTCA-FR_UTCA_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-UTCA-FR_UTCA_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-UTCA-FR_UTCA_27.tsv	
ICGC-WT-US_WT_27.WGS	ICGC	"Wilms Tumor - TARGET, US - WGS"	WT	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WGS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WGS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WGS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-WT-US_WT_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-WT-US_WT_27.tsv	
ICGC-WT-US_WT_27.WXS	ICGC	"Wilms Tumor - TARGET, US - WXS"	WT	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.SBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WXS.SBS-96.tsv	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.DBS.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WXS.DBS-78.tsv	mutations/ICGC/processed/extended/extended.ICGC-WT-US_WT_27.INDEL.tsv	mutations/ICGC/processed/counts/counts.ICGC-WT-US_WT_27.WXS.INDEL-Alexandrov2018_83.tsv	clinical/ICGC/processed/clinical.ICGC-WT-US_WT_27.tsv	mutations/ICGC/processed/samples/samples.ICGC-WT-US_WT_27.tsv	
